stock_item_name,list_rate,unit,brand,doc_title,effective_from,storage_path,page_no,price_per_piece,pack_qty,thread_form,size,grade,edp_code,confidence,note,updated_at
"HSS-E TAP 1/2"" BSP SBU2 TOTEM",2269.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,2269.0,1.0,BSP,1/2,Standard,,review,"invoice rate 2,135.00 != list 2,269.00",2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/2"" UNC HPT SPIREX HIGH HELIX TOTEM",954.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,954.0,1.0,UNF/UNC,1/2,Standard,,review,,2026-08-10T11:02:26.42234+00:00
"HSS-E TAP 1/2"" UNC SB3 TOTEM",954.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,954.0,1.0,UNF/UNC,1/2,Standard,,review,,2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/2"" UNC SB4 TOTEM",954.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,954.0,1.0,UNF/UNC,1/2,Standard,,review,,2026-08-10T11:02:26.42234+00:00
"HSS-E TAP 1/2"" UNC SC4 TOTEM",954.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,954.0,1.0,UNF/UNC,1/2,Standard,,review,,2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/4"" BSP SA1 TOTEM",1023.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,1023.0,1.0,BSP,1/4,Standard,,review,"invoice rate 1,565.00 != list 1,023.00",2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/4"" BSP SB3 TOTEM",1023.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,1023.0,1.0,BSP,1/4,Standard,,review,,2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/4"" BSP SPFL TIN SB3 TOTEM",1023.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,1023.0,1.0,BSP,1/4,Standard,,review,"invoice rate 1,270.00 != list 1,023.00",2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/4"" BSP SPIREX TOTEM",1023.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,1023.0,1.0,BSP,1/4,Standard,,review,"invoice rate 1,105.00 != list 1,023.00",2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/4"" UNC SB3 TOTEM",423.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,423.0,1.0,UNF/UNC,1/4,Standard,,review,,2026-08-10T11:02:26.42234+00:00
"HSS-E TAP 1/4"" UNF SA4 TOTEM",423.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,423.0,1.0,UNF/UNC,1/4,Standard,,review,invoice rate 625.00 != list 423.00,2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/8"" BSP SB3 SPFL TIN TOTEM",671.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,671.0,1.0,BSP,1/8,Standard,,review,"invoice rate 1,350.00 != list 671.00",2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/8"" BSP SPFL TIN TOTEM",671.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,671.0,1.0,BSP,1/8,Standard,,review,,2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 1/8"" BSPT BOT GOLD TOTEM",1154.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,8,1154.0,1.0,BSPT,1/8,STD GOLD,,review,"invoice rate 810.00 != list 1,154.00",2026-08-10T16:28:57.046883+00:00
HSS-E TAP 10 X 1 SA3 TOTEM,678.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,678.0,1.0,Metric Coarse,10.0 X 1.00/1.25,Standard,,review,invoice rate 616.00 != list 678.00,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 10 X 1 SAF3 TOTEM,678.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,678.0,1.0,Metric Coarse,10.0 X 1.00/1.25,Standard,,verified,,2026-08-10T16:28:57.046883+00:00
HSS-E TAP 10 X 1 SB3 TOTEM,678.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,678.0,1.0,Metric Coarse,10.0 X 1.00/1.25,Standard,,review,invoice rate 915.00 != list 678.00,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 10 X 1.5 SA2 TOTEM,609.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,609.0,1.0,Metric Coarse,10.0 X 1.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 10 X 1.5 SA3 TOTEM,609.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,609.0,1.0,Metric Coarse,10.0 X 1.50,Standard,,review,invoice rate 713.00 != list 609.00,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 10 X 1.5 SAS5 TOTEM,609.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,609.0,1.0,Metric Coarse,10.0 X 1.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 10 X 1.5 SB2 TOTEM,609.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,609.0,1.0,Metric Coarse,10.0 X 1.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 10 X 1.5 SB3 TOTEM,609.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,609.0,1.0,Metric Coarse,10.0 X 1.50,Standard,,review,"invoice rate 1,244.00 != list 609.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 10 X 1.5 SBF3 TOTEM,609.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,609.0,1.0,Metric Coarse,10.0 X 1.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 10 X 1.5 SBS5 TOTEM,609.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,609.0,1.0,Metric Coarse,10.0 X 1.50,Standard,,review,"invoice rate 1,533.00 != list 609.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 10 X 1.5 SET GOLD TOTEM,2133.0,SET,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,711.0,3.0,Metric Coarse,10.0 X 1.50,STD GOLD,,review,"invoice rate 1,945.00 != list 2,133.00",2026-08-10T16:28:57.046883+00:00
HSS-E TAP 10 X 1.5 SET XL GOLD TOTEM,2133.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,711.0,3.0,Metric Coarse,10.0 X 1.50,STD GOLD,,review,,2026-08-10T16:28:57.046883+00:00
HSS-E TAP 10 X 1.5 SF SET GOLD TOTEM,2133.0,SET,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,711.0,3.0,Metric Coarse,10.0 X 1.50,STD GOLD,,review,"invoice rate 1,790.00 != list 2,133.00",2026-08-10T16:28:57.046883+00:00
HSS-E TAP 10 X 1.5 SPFL GOLD TOTEM,711.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,711.0,1.0,Metric Coarse,10.0 X 1.50,STD GOLD,,review,,2026-08-10T16:28:57.046883+00:00
HSS-E TAP 10 X 1.5 SPIREX GOLD TOTEM,711.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,711.0,1.0,Metric Coarse,10.0 X 1.50,STD GOLD,,review,invoice rate 981.00 != list 711.00,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 12 X 1.75 SA2 TOTEM,947.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,947.0,1.0,Metric Coarse,12.0 X 1.75,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 12 X 1.75 SA3 TOTEM,947.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,947.0,1.0,Metric Coarse,12.0 X 1.75,Standard,,review,"invoice rate 1,734.00 != list 947.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 12 X 1.75 SAS5 TOTEM,947.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,947.0,1.0,Metric Coarse,12.0 X 1.75,Standard,,review,"invoice rate 1,280.00 != list 947.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 12 X 1.75 SB3 TOTEM,947.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,947.0,1.0,Metric Coarse,12.0 X 1.75,Standard,,review,"invoice rate 1,914.00 != list 947.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 12 X 1.75 SBF3 TOTEM,947.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,947.0,1.0,Metric Coarse,12.0 X 1.75,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 12 X 1.75 SBS5 TOTEM,947.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,947.0,1.0,Metric Coarse,12.0 X 1.75,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 12 X 1.75 SET XL GOLD TOTEM,3258.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,1086.0,3.0,Metric Coarse,12.0 X 1.75,STD GOLD,,review,,2026-08-10T16:28:57.046883+00:00
HSS-E TAP 12 X 1.75 SF SET GOLD TOTEM,3258.0,SET,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,1086.0,3.0,Metric Coarse,12.0 X 1.75,STD GOLD,,review,"invoice rate 2,839.00 != list 3,258.00",2026-08-10T16:28:57.046883+00:00
HSS-E TAP 12 X 1.75 SPFL TIN TOTEM,947.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,947.0,1.0,Metric Coarse,12.0 X 1.75,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 12 X 1.75 SPIREX GOLD TOTEM,1086.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,1086.0,1.0,Metric Coarse,12.0 X 1.75,STD GOLD,,review,"invoice rate 1,480.00 != list 1,086.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 14 X 2 SA3 TOTEM,1378.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,1378.0,1.0,Metric Coarse,14.0 X 2.00,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 16 X 1 SB3 TOTEM,1426.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,1426.0,1.0,Metric Coarse,16.0 X 1.00,Standard,,review,"invoice rate 2,097.00 != list 1,426.00",2026-08-10T16:28:57.046883+00:00
HSS-E TAP 16 X 1.5 SA3 TOTEM,1381.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,1381.0,1.0,Metric Coarse,16.0 X 1.50,Standard,,review,"invoice rate 1,760.00 != list 1,381.00",2026-08-10T16:28:57.046883+00:00
HSS-E TAP 16 X 1.5 SAS5 TOTEM,1381.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,1381.0,1.0,Metric Coarse,16.0 X 1.50,Standard,,review,,2026-08-10T16:28:57.046883+00:00
HSS-E TAP 16 X 1.5 SB3 TOTEM,1381.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,1381.0,1.0,Metric Coarse,16.0 X 1.50,Standard,,review,,2026-08-10T16:28:57.046883+00:00
HSS-E TAP 16 X 1.5 SPIREX TOTEM,1381.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,1381.0,1.0,Metric Coarse,16.0 X 1.50,Standard,,review,"invoice rate 1,030.00 != list 1,381.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 16 X 2 6G SA3 TOTEM,1378.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,1378.0,1.0,Metric Coarse,16.0 X 2.00,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 16 X 2 D376 16 X 2 6G SA5 TOTEM,1378.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,1378.0,1.0,Metric Coarse,16.0 X 2.00,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 16 X 2 SA3 TOTEM,1378.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,1378.0,1.0,Metric Coarse,16.0 X 2.00,Standard,,review,"invoice rate 2,342.00 != list 1,378.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 16 X 2 SB3 TOTEM,1378.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,1378.0,1.0,Metric Coarse,16.0 X 2.00,Standard,,review,"invoice rate 2,583.00 != list 1,378.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 16 X 2 SF SET GOLD TOTEM,4326.0,SET,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,1442.0,3.0,Metric Coarse,16.0 X 2.00,STD GOLD,,review,"invoice rate 3,730.00 != list 4,326.00",2026-08-10T16:28:57.046883+00:00
HSS-E TAP 16 X 2 SPIREX GOLD TOTEM,1442.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,1442.0,1.0,Metric Coarse,16.0 X 2.00,STD GOLD,,review,"invoice rate 1,999.00 != list 1,442.00",2026-08-10T11:02:26.42234+00:00
HSS-E TAP 18 X 1.5 SB3 TOTEM,2367.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,2367.0,1.0,Metric Coarse,18.0 X 1.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 18 X 1.5 SC4 TOTEM,2367.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,2367.0,1.0,Metric Coarse,18.0 X 1.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 20 X 2.5 7G SB3 TOTEM,2652.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,2652.0,1.0,Metric Coarse,20.0 X 2.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 20 X 2.5 SPIREX GOLD TOTEM,3388.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,3388.0,1.0,Metric Coarse,20.0 X 2.50,STD GOLD,,review,"invoice rate 3,785.00 != list 3,388.00",2026-08-10T16:28:57.046883+00:00
HSS-E TAP 24 X 3 6G LHRH SBF2 OAL 180 TOTEM,3167.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,3167.0,1.0,Metric Coarse,24.0 X 3.00,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 27 X 3 6G LHRH SBF2 OAL 180 TOTEM,4795.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,4795.0,1.0,Metric Coarse,27.0 X 3.00,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 27 X 3 6G RHLH SBF2 OAL 180 TOTEM,4795.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,4795.0,1.0,Metric Coarse,27.0 X 3.00,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 3 X .5 SBS5 TOTEM,390.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,390.0,1.0,Metric Coarse,3.0 X 0.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 3 X .5 SPIREX TOTEM,390.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,390.0,1.0,Metric Coarse,3.0 X 0.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
"HSS-E TAP 3/8"" BSP SB3 TOTEM",1501.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,1501.0,1.0,BSP,3/8,Standard,,review,"invoice rate 1,325.00 != list 1,501.00",2026-08-10T16:28:57.046883+00:00
"HSS-E TAP 3/8"" UNC SA3 TOTEM",585.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,585.0,1.0,UNF/UNC,3/8,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 30 X 3.5 SPFL SBS3 TOTEM,5360.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,5360.0,1.0,Metric Coarse,30.0 X 3.50,Standard,,review,,2026-08-10T11:02:26.42234+00:00
HSS-E TAP 4 X .7 SAS5 TOTEM,390.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,390.0,1.0,Metric Coarse,4.0 X 0.70,Standard,,review,invoice rate 608.00 != list 390.00,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 4 X .7 SB3 TOTEM,390.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,390.0,1.0,Metric Coarse,4.0 X 0.70,Standard,,review,,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 4 X .7 SBS5 TOTEM,390.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,390.0,1.0,Metric Coarse,4.0 X 0.70,Standard,,review,,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 4 X .7 SD1 TOTEM,390.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,390.0,1.0,Metric Coarse,4.0 X 0.70,Standard,,review,,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 4 X .7 SET XL GOLD TOTEM,1488.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,496.0,3.0,Metric Coarse,4.0 X 0.70,STD GOLD,,review,,2026-08-10T16:28:57.270528+00:00
HSS-E TAP 4 X .7 SF SET GOLD TOTEM,1488.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,496.0,3.0,Metric Coarse,4.0 X 0.70,STD GOLD,,review,"invoice rate 1,144.00 != list 1,488.00",2026-08-10T11:02:26.655295+00:00
HSS-E TAP 4 X .7 SPIREX TOTEM,390.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,390.0,1.0,Metric Coarse,4.0 X 0.70,Standard,,review,,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 5 X .8 SAF3 TOTEM,419.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,5.0 X 0.80,Standard,,review,,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 5 X .8 SAS5 TOTEM,419.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,5.0 X 0.80,Standard,,review,"invoice rate 1,076.00 != list 419.00",2026-08-10T11:02:26.655295+00:00
HSS-E TAP 5 X .8 SB3 TOTEM,419.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,5.0 X 0.80,Standard,,review,,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 5 X .8 SBS5 TOTEM,419.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,5.0 X 0.80,Standard,,review,invoice rate 724.00 != list 419.00,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 5 X .8 SET GOLD TOTEM,1530.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,510.0,3.0,Metric Coarse,5.0 X 0.80,STD GOLD,,review,,2026-08-10T16:28:57.270528+00:00
HSS-E TAP 5 X .8 SF SET GOLD TOTEM,1530.0,SET,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,510.0,3.0,Metric Coarse,5.0 X 0.80,STD GOLD,,review,"invoice rate 1,172.00 != list 1,530.00",2026-08-10T11:02:26.655295+00:00
HSS-E TAP 5 X .8 SPIREX GOLD TOTEM,510.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,510.0,1.0,Metric Coarse,5.0 X 0.80,STD GOLD,,review,invoice rate 430.00 != list 510.00,2026-08-10T11:02:26.655295+00:00
"HSS-E TAP 5/16"" UNC SB3 TOTEM",480.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,480.0,1.0,UNF/UNC,5/16,Standard,,review,,2026-08-10T11:02:26.655295+00:00
"HSS-E TAP 5/16"" UNF SA3 TOTEM",480.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,480.0,1.0,UNF/UNC,5/16,Standard,,review,,2026-08-10T11:02:26.655295+00:00
"HSS-E TAP 5/16"" UNF SB3 TOTEM",480.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,480.0,1.0,UNF/UNC,5/16,Standard,,review,invoice rate 680.00 != list 480.00,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 6 X 1 D371 6 X 1 SA5 TOTEM,419.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,6.0 X 1.00,Standard,,review,,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 6 X 1 SA3 TOTEM,419.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,6.0 X 1.00,Standard,,review,,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 6 X 1 SAF3 TOTEM,419.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,6.0 X 1.00,Standard,,review,,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 6 X 1 SAS5 TOTEM,419.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,6.0 X 1.00,Standard,,review,invoice rate 790.00 != list 419.00,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 6 X 1 SB3 TOTEM,419.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,6.0 X 1.00,Standard,,review,invoice rate 894.00 != list 419.00,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 6 X 1 SBS5 TOTEM,419.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,6.0 X 1.00,Standard,,review,invoice rate 780.00 != list 419.00,2026-08-10T11:02:26.655295+00:00
HSS-E TAP 6 X 1 SET GOLD TOTEM,1530.0,SET,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,510.0,3.0,Metric Coarse,6.0 X 1.00,STD GOLD,,review,"invoice rate 1,148.00 != list 1,530.00",2026-08-10T16:28:57.270528+00:00
HSS-E TAP 6 X 1 SF SET GOLD TOTEM,1530.0,SET,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,510.0,3.0,Metric Coarse,6.0 X 1.00,STD GOLD,,review,"invoice rate 1,172.00 != list 1,530.00",2026-08-10T11:02:26.655295+00:00
HSS-E TAP 6 X 1 SPIREX BLD TOTEM,419.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,4,419.0,1.0,Metric Coarse,6.0 X 1.00,Standard,,review,invoice rate 238.00 != list 419.00,2026-08-10T16:28:57.270528+00:00
HSS-E TAP 6 X 1 SPIREX GOLD TOTEM,510.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,9,510.0,1.0,Metric Coarse,6.0 X 1.00,STD GOLD,,review,invoice rate 732.00 != list 510.00,2026-08-10T11:02:26.655295+00:00
"HSS-E TAP 7/16"" UNC SB3 TOTEM",747.0,NOS,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,3,747.0,1.0,UNF/UNC,7/16,Standard,,review,"invoice rate 1,055.00 != list 747.00",2026-08-10T16:28:57.270528+00:00
HSS-E TAP 8 X 1 SB3 TOTEM,597.0,,TOTEM,TOTEM HSS Taps Price List,2024-01-08,price-lists/totem-hpt-2024-01-08.pdf,5,597.0,1.0,Metric Coarse,8.0 X 1.00,Standard,,review,,2026-08-10T11:02:26.655295+00:00
