page_no,series,standard,thread_form,size,size_system,pitch_or_tpi,grade,edp_code,price_per_piece,moq_flag,source_note
16,TOTEM Silver Cut,DIN 371,metric,M14,metric,2,SBF5 (TICN),FAB0204350,3880,,
16,TOTEM Silver Cut,DIN 371,metric,M16,metric,2,SB1 (BRIGHT),FAB0203206,3143,,
16,TOTEM Silver Cut,DIN 371,metric,M16,metric,2,SB3 (TIN),FAB0203216,3581,,
16,TOTEM Silver Cut,DIN 371,metric,M16,metric,2,SB4 (TIALN),FAB0204338,3739,,
16,TOTEM Silver Cut,DIN 371,metric,M16,metric,2,SBF3 (TIN),FAB0204564,3716,,
16,TOTEM Silver Cut,DIN 371,metric,M16,metric,2,SBF5 (TICN),FAB0204351,3880,,
16,TOTEM Silver Cut,DIN 371,metric,M18,metric,2.5,SB1 (BRIGHT),FAB0204329,5446,,
16,TOTEM Silver Cut,DIN 371,metric,M18,metric,2.5,SB3 (TIN),FAB0204332,5856,,
16,TOTEM Silver Cut,DIN 371,metric,M18,metric,2.5,SB4 (TIALN),FAB0205032,6064,,
16,TOTEM Silver Cut,DIN 371,metric,M18,metric,2.5,SBF3 (TIN),FAB0204908,6079,,
16,TOTEM Silver Cut,DIN 371,metric,M18,metric,2.5,SBF5 (TICN),FAB0204352,6293,,
16,TOTEM Silver Cut,DIN 371,metric,M20,metric,2.5,SB1 (BRIGHT),FAB0204330,6088,,
16,TOTEM Silver Cut,DIN 371,metric,M20,metric,2.5,SB3 (TIN),FAB0204333,6463,,
16,TOTEM Silver Cut,DIN 371,metric,M20,metric,2.5,SB4 (TIALN),FAB0204340,6651,,
16,TOTEM Silver Cut,DIN 371,metric,M20,metric,2.5,SBF3 (TIN),FAB0204120,6707,,
16,TOTEM Silver Cut,DIN 371,metric,M20,metric,2.5,SBF5 (TICN),FAB0204353,6901,,
16,TOTEM Silver Cut,DIN 376,metric,DIN,inch,376,SB1 (BRIGHT),FAB0204824,6566,,
16,TOTEM Silver Cut,DIN 376,metric,DIN,inch,376,SB3 (TIN),FAB0204850,7006,,
16,TOTEM Silver Cut,DIN 376,metric,DIN,inch,376,SB4 (TIALN),FAB0205034,7356,,
16,TOTEM Silver Cut,DIN 376,metric,DIN,inch,376,SBF3 (TIN),FAB0204910,7286,,
16,TOTEM Silver Cut,DIN 376,metric,DIN,inch,376,SBF5 (TICN),FAB0205025,7650,,
